type,,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID
loc,,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9
dir,,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
hz,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units,,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless
19,24,0.025564331702149844,0.016968284894059906,0.029852922128645723,0.021202670758936126,0.030978681829564234,0.022560312386045108,0.0327842972526636,0.020833801812939985,0.036090731765289805,0.034164312221014216,0.03686613801037687,0.036051963924921465,0.03248925118719691,0.03654416641370032,0.025955793124522505,0.03077982700999197,0.012697700354378652,0.014611993287694868,0.0022789915166013548,0.0009897137936750538,0.002334156421819737,0.0008612746293286764,0.0021645057878096276,0.0009401253291909156,0.001336343811530843,0.002362280105677361,0.0006308383337943252,0.011508254745235948,0.0016375010034126853,0.012578098195376497,0.0022696223097601665,0.013475762911157764,0.001514929475905462,0.011302593395913326,0.00026004889119804795,0.0007973366356449601
19,25,0.015025818951474156,0.025403264419882776,0.01963536658433247,0.03385601948402915,0.02385345156685554,0.07601556026872854,0.02739873508850646,0.07800073565410431,0.028027404294792318,0.06676002497220013,0.02461908332688125,0.046748251331062224,0.020439390421492686,0.024392225084168936,0.017454352628059295,0.019709725803488905,0.011260252700720182,0.01168778998481017,0.0023417016961642246,0.011112463747918707,0.0029217699256882173,0.012676286574607355,0.007167483303821212,0.05309780742063788,0.007684041380617415,0.0546133983070364,0.007501104466522304,0.04804996060082356,0.005507156103519897,0.03288250537795069,0.0012726496044366264,0.0075163194120061935,0.0005402793174637472,0.004382751337408545,8.071634439895584e-05,0.0005853614208318047
19,26,0.019060869284227917,0.010858616585511648,0.02181561105191971,0.01482105636605384,0.03179738366100894,0.020945170381883295,0.03478211799898646,0.025719895255789615,0.03377625134990855,0.029528430132315497,0.027703595632117602,0.027708180900448975,0.021353663394923422,0.02286741834465666,0.0191516621988598,0.01800778186900446,0.011253575161175025,0.011537084005755134,0.0032053886075550505,0.001361160050662422,0.003498941832814807,0.0010170834790360292,0.00425956830935434,0.000497094291232654,0.00378647052315533,0.0014127047762856075,0.00295135367876335,0.002634855341332554,0.002560088111476979,0.0027398579241165676,0.0006701138046911235,0.0008402473367307023,0.0006494864705164418,0.00022643470979168598,3.796750339187719e-05,0.00015815187876043932
19,27,0.0281541528697433,0.018627789420371466,0.02483772821916706,0.024251573966214496,0.04061929272331122,0.031607671478430285,0.04433293421024228,0.036004988941716685,0.049664943044394436,0.0337555377519049,0.045461620437694694,0.03609662327594179,0.051083794070263075,0.03212078350315298,0.03951679078163909,0.03222383177965189,0.018650278183695513,0.023586160886737515,0.010081409163522646,0.005511467281324071,0.009108355078466305,0.0060294689177235045,0.006027917664352918,0.0073967112820265465,0.014377121437309162,0.007448423501395068,0.014222155531916187,0.010495584602675963,0.013303969496553467,0.01130170783740895,0.015775794274612724,0.007355421591576539,0.0066147604379745845,0.004141338364906351,0.0004540263557328611,0.000996100039501076
19,3,0.019799642718830997,0.017477776293920704,0.020147597373019913,0.02313279999298653,0.021252575255795828,0.036741422111866484,0.023635473877879173,0.04182136748051246,0.02593406514873175,0.047787236681287336,0.024843953161465395,0.04596944249413062,0.023071535616473394,0.038916494914968555,0.02079815239948424,0.03105864706430724,0.015972506562283096,0.014455910040733287,0.0032689002704076,0.004510275734438276,0.0029785377719979654,0.005219242834375492,0.003072627234241245,0.014010617419779905,0.00439869178799569,0.015260663364400006,0.004934618689454315,0.020930576504132298,0.004988420848990384,0.022414796841210657,0.004621200865915192,0.01945106863336022,0.0023097014986173683,0.01482109061356475,0.0009953768171114448,0.0013262933817987988
19,30,0.02875949569694351,0.02450344861363806,0.03150941306017534,0.028907566832324202,0.034791094618392075,0.031340692305777254,0.040051337863810536,0.02931073032839871,0.03927387914102488,0.022154021466451214,0.03639814149534,0.033757833219882113,0.028258762953478258,0.042671050388775375,0.022266444706971252,0.03557504095439792,0.012838967203047322,0.01702377605908365,0.017963499633285255,0.009306159099234447,0.020071494416269764,0.009580619731737105,0.022451559635122117,0.00828706039873998,0.025320371897269815,0.007026754014184081,0.02140757224875063,0.00030988172119370493,0.016877405391125578,0.009582432170914333,0.009377978077342032,0.020334537016052822,0.006424179329927304,0.01735826501297569,0.0005569457628846581,0.0027047686679608374
19,31,0.02170505764899995,0.014982524099166571,0.02159864806528084,0.021267928583310974,0.03782778082804338,0.032874559419712165,0.04774523839007121,0.03784760340811241,0.059403443689734894,0.03985438109190016,0.05312922080273668,0.035279704736434624,0.03937509395777715,0.02645546865638658,0.0329748466460048,0.02009647145266885,0.015665754725369768,0.010480421552866673,0.005312875717227939,0.006035708646792342,0.00731586395581369,0.008334934514688747,0.019318317082436833,0.016294025760282892,0.024948235714106943,0.01646558906244321,0.036001938228521574,0.010763274039324307,0.03472488675306278,0.009203956150081285,0.0206689008535432,0.0031125184840376506,0.015902607800274797,0.0026480914615684167,0.00167545863465995,5.345607520234024e-05
19,32,0.013190629110219605,0.01634468988573522,0.015250531270886875,0.020888976582135167,0.022263848679312956,0.03291649152593741,0.026052937439392652,0.039259470607005895,0.03181931926783762,0.04676389576647967,0.02949929158483064,0.040866225500941177,0.029575709421022323,0.03161642857087516,0.02570636222061428,0.02399897435461095,0.014212256972358745,0.016456883771096092,0.0003380933510499737,0.002569114943984491,0.0009932882478508188,0.0028823991195166473,0.002379086447249734,0.0001640498689127809,0.0023739439585880972,0.0012610599046485793,0.005757542209316779,0.002640382521298447,0.004812183493074265,0.00789285001571514,0.002408953430463975,0.008617921683912773,0.0031126766900837033,0.007335810252708668,0.00024747040473643703,0.0022291643483155887
19,34,0.011064522775136532,0.01194373930812554,0.014637006251043038,0.01556959088485137,0.017453022906629312,0.026181894443174772,0.022511788690260458,0.029402620332767183,0.02604546796494656,0.0305846546024802,0.024883971162417674,0.02826977693400962,0.021210005187744668,0.026912661238578436,0.016281636404722803,0.021700898086695973,0.010758234769506506,0.01217748105111638,0.0007792466970202371,0.00033025630776137803,0.0004857425791778743,0.00029990215404668383,0.0001379040874009705,0.001968404448039774,0.00012371625519973264,0.0017714812912298684,0.0004990920164449634,0.000820527812610902,0.0006538524328648885,0.001347786554146299,0.0005739062749832542,0.0029241082852271426,0.00024021593189791406,0.0024491224397074343,4.623853968263236e-05,5.1190800345119344e-05
19,35,0.021972255948602307,0.0581925886950335,0.027679205163144965,0.059777945943775876,0.03291303737139849,0.059811062081806705,0.03126866561084334,0.05455970044518447,0.026206963125186826,0.04753174865018046,0.022151288712810434,0.03344812640896436,0.019530563145213432,0.023667667961441454,0.016597319344129866,0.017540808662411953,0.011848290575881666,0.010497742077457097,0.011639412288328089,0.04718959739436644,0.012778345978481348,0.04906168852961256,0.013035027807206832,0.04871043365769586,0.011963435025199911,0.04337148687011306,0.006940272749581955,0.030594064704667006,0.004518605334162373,0.0161463139314169,0.0022466526441234326,0.005328996942385362,0.0009127560761833719,0.002458580453990386,0.0002338045786135017,0.00044920908153337006
19,36,0.015968472304936202,0.020612355236616288,0.021456170167553936,0.021609700772690678,0.028133923115168716,0.02263605318435549,0.027961417651154452,0.024827465560068016,0.03326584436430891,0.029089994278598524,0.03193094214674398,0.028085617848737407,0.025310014763494818,0.03398696582692061,0.0222756828231354,0.02933750421554381,0.01380723710376777,0.020346042753524706,0.0009209303464669037,0.004122660217759186,0.0007826149216338318,0.004466461732812321,0.0036697953570002883,0.00397467717782378,0.002930509970788804,0.005214400300669071,0.01092645068742303,0.006723031906275443,0.011240754115623846,0.0007372873315655765,0.0015745061073181256,0.00036423911635333846,0.0021155987131125267,0.0015544476013231807,8.958651134955434e-05,0.0006071281876815593
19,37,0.04194533942770469,0.013723705089729714,0.0429746398956651,0.018352274891694,0.041259173267336906,0.021942670209396584,0.036716805933264145,0.02219213513426786,0.02782973336454982,0.025453992242280555,0.022302411613601143,0.0242879116538557,0.01894325868606175,0.02216092292904234,0.015923973558299012,0.01837441177240639,0.01256781067649086,0.012594734785058286,0.03098169311633363,0.0012765384434437256,0.030706405995978184,0.001110090098349436,0.028209831023144154,0.00036171922025878916,0.023359555373702028,0.0013432902134079563,0.014587730958411522,0.004441059533496478,0.007383363469062537,0.0043539135011546465,0.0037615337989216633,0.00337524157820179,0.001962849796637027,0.0022646726436674172,0.00033623952472473264,0.000206024611250197
19,39,0.01442028414989691,0.012186651996809126,0.018189782587106112,0.01607018297287235,0.01929577777453123,0.02008752817298744,0.017308503915676145,0.022871011055428703,0.025613361964231304,0.024104544033726014,0.02674703160878567,0.023230731320442396,0.024891896776318232,0.021780245709967828,0.02149823100798519,0.01850642532905807,0.012705864145773205,0.010915183592531446,0.002577961634673244,0.0008465252542604482,0.0018945556795117902,0.0005707991478251853,0.0004028577072646984,0.0007363901176486464,0.0002856606017288024,0.0007666345294215518,0.007779879451216865,0.0012748480835916836,0.0073790766803490575,0.0013673314539470894,0.00633913273479675,0.0005705841922691685,0.004405071520746526,0.00027432773938039463,0.00043264711842186745,4.046637123187612e-05
19,40,0.0129524042609156,0.03775758553123385,0.014990062999197069,0.04052403224430845,0.018420914772579712,0.04001979008863313,0.019390277960712105,0.03346831630281698,0.02486316527557906,0.027736505548223676,0.02433030487109148,0.026402334680622065,0.02474291338346973,0.021894221705582112,0.021299803938566737,0.018592242207838734,0.012735526171193296,0.011629973614676332,0.0034085773490325224,0.022839123836265202,0.0026662916344380116,0.023084005631660062,0.0023462498173650757,0.013447831663446097,0.0013505927591985455,0.00966014898266299,0.004328614191006611,0.001530799437279341,0.0054677849113212934,0.004639697321099054,0.005986860386167893,0.0034428128429528516,0.004771659150271508,0.002505516293606952,0.00041364539210654333,0.00031560332494121686
19,5,0.012031158032754933,0.015767625881743637,0.018061358892316956,0.019614856548203205,0.02639667951493643,0.02639314294751125,0.029889536675464366,0.028852206502013613,0.03390801035805969,0.02751333950283079,0.03600500241981293,0.02424176026204102,0.03272728887261458,0.021602630044494673,0.026647657467180383,0.01809260240128777,0.013156314848100913,0.012299083333761243,0.0009272322689142341,0.0023298450440349494,0.001467514647266297,0.0019087786381366567,0.004135893467357857,0.0012830381744840724,0.004440088561991908,0.0014639952365173875,0.005220255057515874,0.0006790977761788238,0.007612858112094174,8.891941903955161e-05,0.005928089421371101,0.00046791747039769805,0.005680934941576647,0.000546689512854382,4.207257607089737e-05,3.107667729824267e-05
19,6,0.013997849851271275,0.029130055978154806,0.02031844953080785,0.02772467353732656,0.030842072261040156,0.025822433228239922,0.038144070245441836,0.024626986583450212,0.04499565203882271,0.020902436738671343,0.04327735685524303,0.021697778918919785,0.03678674406782002,0.02225880086929559,0.032316167949989226,0.01863214993424507,0.013677643551788809,0.012205346687653384,0.005868034349826424,0.006849819696874721,0.008218977120681342,0.006639444577017657,0.016839142007064788,0.005214260206851599,0.01952168255847294,0.004008349852342905,0.024090125421676014,0.00011093123978881489,0.023180821882042856,0.0006394207655537062,0.016995127687360608,0.0008470369148570936,0.013241261176829697,0.0004635170466469045,0.00046886054771093475,6.007848304633842e-05
19,7,0.044888740647712685,0.01063424613785371,0.04971338737068117,0.0132131884024496,0.050124712041775966,0.014881513484336016,0.043523940073628524,0.014502376031548013,0.029636771232882952,0.021566500443443347,0.026733071444509687,0.02279618040622393,0.03188891833521344,0.023253391061659166,0.027767286771811193,0.02131755792977262,0.013567887249839615,0.013890785666171537,0.013991307005083208,0.001014342064927335,0.01384639924859616,0.0006571374474508472,0.011594317879752961,0.001233893874714438,0.011271965836229692,0.0009315628673282189,0.0014908445307234763,0.0037470157280816195,0.00510241733057738,0.004519679904801246,0.01128088385808239,0.0052054470843313225,0.009268551318546652,0.004224104569878149,0.0004451004994996456,0.0008393752878520511
19,8,0.014486888136240935,0.014420030717773232,0.017980782459830088,0.019671757224633678,0.022759284139938444,0.024370194733054,0.03080929564112888,0.03031073996613486,0.06567991542615162,0.05328745445410346,0.06497286691144082,0.04654858605113351,0.048140256348357606,0.0327951736073208,0.035881091449855324,0.02469470848797417,0.014848959420134126,0.012962093439085961,0.006328495265550448,0.006269828760057597,0.006150451910890555,0.007180702073887159,0.01002125541013295,0.009048108378033467,0.013631647698341687,0.0101328823084188,0.03892718359234324,0.02347416152370464,0.03727705959410242,0.020235297862699866,0.022375158855199997,0.01169107283233871,0.01595136097184095,0.008882425044107141,0.0004097797913185894,0.0003903807620500306
19,9,0.01357145853854275,0.01785651118303326,0.016941333476033958,0.021487673647707477,0.018452127008537923,0.034644589680091965,0.017022734114418236,0.03767989540443468,0.017686614729129635,0.03779388313433598,0.027987497087943847,0.031698852626092074,0.03333525140057938,0.025607624997551814,0.028684530971118657,0.022190974070616664,0.013458850941302327,0.012415089687916612,0.0028805586647199484,0.007044859442539781,0.003869768689369929,0.00826544085612024,0.003852561257425021,0.014687572952831057,0.002626034016991083,0.013753997127817273,0.0006611044963519189,0.0016710639109871017,0.006689798766244042,0.003102504780924781,0.00960528625058439,0.005035584126695609,0.00875062838608634,0.00505095828535254,0.0002710212872124442,7.100957848327774e-05
2,1,0.0013892285556432382,0.001816029471856143,0.0019021580665759459,0.002562546796277835,0.002092234718572798,0.0027632786708005905,0.002336683627460833,0.0029382480182620634,0.0027452621351595624,0.003533956547075214,0.002930645202134162,0.003949340144918911,0.0028721071200309752,0.004012942559277902,0.0026992295364084134,0.0035119309647238307,0.0020821870382056826,0.002523509769906885,8.823081563178631e-07,1.5255287537201921e-05,1.99382112678899e-06,2.3540129989568637e-05,2.2412893346498717e-06,2.664632951318585e-05,2.0406229281000678e-06,2.7048538412213108e-05,1.6621997558939302e-06,2.8763383399773683e-05,3.9383184952753224e-07,2.9327526485361782e-05,3.3654399464276556e-08,2.8744449745248873e-05,4.670461848170662e-07,2.521817787920068e-05,1.2393969191334292e-07,1.8171425609945842e-05
2,10,0.0015984105130732256,0.0011913141219037306,0.002424936524166793,0.0017661461333331881,0.002740809001072791,0.0019429079859144504,0.0028578879541049837,0.001985916392874402,0.003327601941582208,0.0021667005776359258,0.003512106569579421,0.0022439252598129085,0.0034772130119142676,0.0022884792147155855,0.0030537126852429987,0.0020933573192873146,0.0020591856703355226,0.0014976538099215264,8.773742337591482e-07,1.0134964715146766e-06,1.928951426116244e-06,2.1411886138606317e-06,2.092100152058297e-06,2.3117092089305967e-06,2.09965409197581e-06,2.3146840109766047e-06,2.0047439426972665e-06,2.306949887064516e-06,1.9241673402281863e-06,2.2877115619721215e-06,1.6518068893106168e-06,2.1385868500000327e-06,1.1643145214172117e-06,1.6727530927094701e-06,7.779206023690783e-07,9.779386980865407e-07
2,11,0.0014632186665195367,0.0012213204239396305,0.0020795279765933906,0.0018085278759211044,0.002198636485223456,0.0020803627997789025,0.002282259262408098,0.0021348105507494807,0.002438205786606408,0.0023810041900025176,0.002557928278097129,0.0025191770628958956,0.002767194295737265,0.0026042437516526837,0.002482930265037789,0.002784009202541469,0.0018717388195956296,0.0021149445343623696,1.911632525816456e-07,1.9093552016464909e-07,4.430633488877083e-07,4.0366449113699354e-07,6.079176367419639e-07,5.926664857432875e-07,6.652604511908776e-07,6.690528218005027e-07,6.700983801375926e-07,6.121984053881257e-07,5.334122317884514e-07,5.913714849696536e-07,4.06137762151617e-07,5.628917065617872e-07,3.324400318048113e-07,4.1608676614816463e-07,4.330538425715532e-07,2.8301385783703204e-07
2,12,0.0020507376331564825,0.0011233145665879387,0.0030029620914599937,0.0016323350690666428,0.003305154585535895,0.0017936001679265264,0.0033945588203034317,0.001775076673354777,0.0035931865931378136,0.0018644376767877045,0.003752355945578224,0.0019077941873462457,0.003674670790945495,0.0019567667522041206,0.0030020891856408463,0.0019858294068052073,0.0021670358055421697,0.0015533429454131318,9.877129240942332e-07,7.243414662509064e-07,2.1246703526703743e-06,1.8103907605279235e-06,2.3613097828658683e-06,2.3525109475178005e-06,2.4494629535289024e-06,2.4184442669298125e-06,2.870355223518955e-06,1.4122435332636374e-06,3.01950611548036e-06,2.079696813766714e-06,3.0465798128685372e-06,3.5895066680706304e-06,2.983583960373791e-06,3.7140892501550014e-06,3.5525754203501895e-06,2.255793903467527e-06
2,13,0.0014079523459392983,0.0010698255410419163,0.0019930760865827174,0.0015650207867585755,0.00229297601492759,0.0017787391526961924,0.00232223438316139,0.0018196620701835487,0.002510143468704968,0.002132049289633058,0.0026382391567607824,0.0021430693393573457,0.002804090242617683,0.002201037174742069,0.0025541233154974803,0.0020402880698779146,0.002097786367948395,0.0015561337057068384,5.359579635324739e-07,8.771682561517215e-07,1.6175067091416208e-06,1.9786412445567824e-06,1.5374950712891803e-06,2.2103931148939605e-06,1.5898770034611052e-06,2.279277822843245e-06,1.8526682778012018e-06,2.3994626788671237e-06,1.9136482533477564e-06,3.030158966285932e-06,1.625404020907329e-06,3.2658592061280985e-06,1.2810409416275219e-06,2.4973939033816765e-06,1.323104516285948e-06,1.3017928281921632e-06
2,14,0.0014317976253087454,0.0019651671508002606,0.0019435753744159391,0.0027263311801443177,0.002141697994874379,0.0029402880290906094,0.002272020880485496,0.003100392902502979,0.002581129237574079,0.0032815037148371143,0.0030989538830091348,0.0033087299052878927,0.003247683094061982,0.0034129244763273147,0.003155059492217596,0.0030735379057373205,0.0025358822630266093,0.002236844771699838,1.483591971805193e-06,5.399341213541958e-07,3.2133096637485554e-06,1.8778609962688044e-06,3.952661774090649e-06,1.8193243838178539e-06,3.2616422908087938e-06,9.489709231559509e-07,3.0431687886578712e-06,7.209464929984773e-07,4.099224851337171e-06,5.948096343296467e-07,3.610901120215856e-06,1.2248300122202471e-06,4.128301693170763e-06,1.920630463645809e-06,3.919312634816815e-06,9.20855834483294e-07
2,15,0.0015666693817639893,0.0010528654284570253,0.0023627093577511756,0.0015662417170368712,0.002697075338870927,0.001776140928158236,0.002968756732406096,0.0017930334469878554,0.0034852150639677107,0.001878333791132929,0.003596742981296151,0.0019027886011809818,0.003534064395135971,0.0018775651599210838,0.0031289689202864805,0.0016295242612505785,0.002262493590744471,0.001168211654223336,7.567197364769433e-07,1.1818757036162503e-06,1.5866931829506664e-06,2.293460719882954e-06,1.4054133996596088e-06,2.506158783698888e-06,1.2076472568278197e-06,2.5899219900334768e-06,1.0638052952661987e-06,2.5532940594690063e-06,1.2100328933979806e-06,2.9310658369720376e-06,9.294096343548142e-07,2.9623154629226946e-06,6.645091941305986e-07,2.1191457998139995e-06,8.328279875465595e-07,1.6529637957728815e-06
2,16,0.0017164776082363345,0.0017686981443831796,0.0024789871125830347,0.002684587976580838,0.0027822754236110866,0.003079955142941236,0.002753364474693334,0.003171524681415513,0.0033348103530167275,0.003379689772504365,0.0035575255149932765,0.0033983762312705715,0.003895116897190595,0.003299416159777702,0.004137958899826873,0.0032605113484842903,0.00341998909321608,0.002279520578492518,4.965926727633665e-07,6.150868308288654e-08,8.165582681159641e-07,1.0053365684108881e-08,1.048316295822133e-06,1.600386379424987e-08,1.0726183576209335e-06,1.2195364767253092e-07,1.1780852637905195e-06,3.5314850076703294e-08,1.1019815479554916e-06,2.9980693246569154e-07,9.15481631950288e-07,4.048839709585955e-07,7.437402723234522e-07,1.9440800952106792e-07,2.390042402369305e-07,2.5367169509982976e-09
2,17,0.0016130345657274624,0.001481769861932131,0.002118324599516686,0.001986299592453914,0.00207642669978641,0.0024214735297506795,0.0019552747496404967,0.002527922583812536,0.00209289937851912,0.0026571497683939654,0.002302420795238302,0.002667240376510662,0.003059552572913298,0.003155615905221336,0.0029131384126117594,0.003324473607984081,0.002426100181764839,0.002718285127949449,7.937748802697363e-08,1.8820199548413549e-07,3.598695716955603e-08,3.290149637903275e-07,3.3712076441365993e-07,6.821842339112641e-07,2.78218474303039e-07,7.715942433697163e-07,1.1278622231299561e-07,8.491400450463691e-07,4.956731610237509e-07,9.892297947919689e-07,5.642220144237692e-07,1.4569282218588763e-06,1.111848297771769e-07,1.810296534524743e-06,3.223877939754024e-07,2.3527274660829604e-06
2,18,0.0019010249810579383,0.0020973407384122637,0.0024091573359119284,0.0028203240299384774,0.0028673053868776646,0.0030045694889366775,0.003090892432998556,0.003173168574136201,0.002839066078325817,0.003329972887322764,0.00343366021038238,0.0037364041693177833,0.0035257301283231806,0.0036948498160940344,0.0032837915488810572,0.0046817027928958725,0.0032942929937140085,0.003740341007203556,2.004933779314691e-06,1.8217575417396962e-06,1.961133484315073e-06,3.243791811404162e-06,2.4645570791176287e-06,4.35996739972184e-06,2.814028206888016e-06,4.681430201760077e-06,3.4126949064527144e-06,3.88438171390634e-06,3.0970598735378507e-06,2.8526275248108853e-06,2.63019310663494e-06,1.8235475083407814e-06,2.439183843110398e-06,1.5624878880508029e-06,1.5813914056360348e-06,2.7406153193420275e-06
2,19,0.001906568758862812,0.0018477481551207675,0.002876107020162738,0.002713719346626831,0.0033864880269360714,0.003098636860676095,0.003574074834723801,0.003230599702237426,0.00386716934640375,0.0034491195259288236,0.0037815292867283946,0.0036076507778932893,0.003777373714090297,0.0035313841224033577,0.0033575147508564415,0.002885746097233441,0.002396947273043834,0.002391883098848454,9.158492234615917e-07,1.0512899614610188e-06,2.2980442117362277e-06,2.2452269652291944e-06,2.980728384417025e-06,2.59845667372568e-06,3.368802895527689e-06,3.0448608575639868e-06,3.678699551117285e-06,2.1344296907298148e-06,3.601038203468751e-06,1.7259966376872977e-07,3.1242646467151535e-06,1.2876942058394569e-06,2.7734461271586265e-06,1.4297015279389204e-07,3.759123216816102e-06,1.9169837042255117e-07
2,2,0.0018358162795179453,0.0020148215198218062,0.0025808197454223235,0.0024090134755379547,0.003151216056689651,0.0031809577645581922,0.0029665699727227266,0.003250181939240794,0.003226453025330793,0.003210907252725844,0.0030401879574641875,0.00362722971670827,0.0031425018254855573,0.004580079369560867,0.003213559644893037,0.004451400229759483,0.0028558274028237566,0.004054829393178327,2.1790965376365087e-07,3.1929235012646376e-07,7.046136720220708e-07,1.227468883362106e-06,6.037473066119358e-07,1.1931914587528012e-06,4.543050516613134e-07,1.008419773493409e-06,8.46749603026397e-07,1.0941039317570596e-06,9.772530089287565e-07,4.6967206581381477e-07,8.759088991688448e-07,1.5002355550790776e-07,2.1720344892062463e-07,4.2626338292930064e-07,4.7557551876645356e-07,7.57068628483441e-07
2,20,0.0017711555587354643,0.0015712086847902015,0.0024950775291683828,0.002197908410475282,0.0027726445923199356,0.0022090495090145526,0.0026169091926711344,0.002211702223772386,0.002969985032297299,0.002381406210131266,0.0034367133307508257,0.0026214939272067458,0.0036808858391797245,0.003364555334735424,0.003529076107364324,0.003453543046300405,0.0027637224056171455,0.002520087511990318,1.4794043517183373e-06,9.623164963702559e-07,2.912565663703514e-06,1.8427563581751065e-06,4.085640680158937e-06,1.9324902613862693e-06,4.646147648746403e-06,1.8062540557329982e-06,4.468542938589702e-06,1.9582273938384808e-06,4.548827307681626e-06,2.8940329745413706e-06,4.829409215339297e-06,4.249603445530344e-06,4.7118524787795265e-06,2.975500375445201e-06,3.729243825664006e-06,2.473126770799302e-06
2,21,0.002096564171420078,0.0017253006988970697,0.002933979976821781,0.002325213366369265,0.0029064673521317997,0.002651958190110902,0.002665758635473588,0.0027054118272773794,0.0027910818229818415,0.0028483873702777854,0.003298621051210533,0.0031978597990581703,0.004099020902892702,0.003924888042285837,0.004247899207345334,0.0035516862967767964,0.003329437752813409,0.002962649146361177,5.99271045866141e-08,1.7334666174962761e-06,9.950668753625107e-08,2.693440902551466e-06,1.7885141745297917e-08,3.0655097659201512e-06,3.84130561652774e-08,3.1248530314312545e-06,1.241221117081198e-07,3.576688321529077e-06,5.3601876414182064e-08,3.65170071147103e-06,2.811968873022276e-08,3.468611918390418e-06,1.045030163899471e-07,2.96367828455479e-06,9.699369023252282e-09,1.8137826861554104e-06
2,22,0.0022987806826081816,0.0014872850645290818,0.003436154381254767,0.0021361863988346216,0.0037931407997986322,0.002282821330831571,0.003611985937287045,0.001982742700317327,0.0038432793426371923,0.0021080383869235882,0.0041273178317785784,0.0028649815988267737,0.004434715760090033,0.0033568978527092376,0.004061124611803737,0.003915987293497373,0.003290597966355265,0.003337090688811562,8.117744289825507e-07,1.0266985914814158e-06,1.7295372559518137e-06,2.1811206844723647e-06,1.8017264511781452e-06,2.4573501711889664e-06,1.7123619957484305e-06,2.5529690716139486e-06,1.5509704081249542e-06,2.545560729597943e-06,1.5535689677447129e-06,2.4745014486406626e-06,1.2239109060382008e-06,2.4531719914721855e-06,1.6347620469689178e-06,2.0558919673795117e-06,1.9735285250469437e-06,1.63807017907485e-06
2,23,0.0016610701675147867,0.002304015116090202,0.0020890506133400414,0.0031566589273204623,0.0025481861134404532,0.0033687727592777157,0.0029742815723610935,0.0031120325241103803,0.0028846489112426613,0.0028415864826382684,0.0030368693164808556,0.0032027610372376567,0.003126077207702131,0.004354502027935836,0.0031177306709902395,0.004596258818868834,0.0030099929453871774,0.003915634046413906,6.318426713460946e-07,9.57222656387025e-07,1.5995661175910294e-06,2.0927981677926635e-06,1.550519029955187e-06,2.3802564692542143e-06,1.441936657175541e-06,2.5928445860951376e-06,1.558831600699865e-06,2.339217210892183e-06,1.2945472312607144e-06,1.9813415636014375e-06,1.2094095330362403e-06,1.7216162077149604e-06,9.405211307367024e-07,1.7503853185738465e-06,7.875036616061987e-07,1.289936474953555e-06
2,24,0.0010458565137820386,0.0015392937678435983,0.0014707367091064583,0.0023247707638890725,0.001735503893509372,0.0027116108360873345,0.0018079816772244696,0.0027914797954584976,0.0020645483685412633,0.0030911216783896574,0.002346508861718524,0.0031573714887560625,0.0024892349533117333,0.0029584201566624935,0.002181243885601753,0.0025359527028458013,0.0015806155917204307,0.0022455689910436173,2.4090928523695403e-07,1.0530887669645347e-06,1.1134429128109796e-06,2.2620898155995726e-06,1.1449618428627623e-06,2.4871270513166474e-06,1.1486838913892909e-06,2.440148033216195e-06,1.1555421445985963e-06,2.541501935020906e-06,1.0061023117115443e-06,2.787507953044147e-06,4.42434021270456e-07,2.7684510242052527e-06,4.5865001853239486e-08,1.5523219384087606e-06,1.0832704900544524e-07,8.704215476352248e-07
2,25,0.0018372524110892466,0.0022838906111781153,0.0026494831320501137,0.00311806669291308,0.003021921457566596,0.003172477128181825,0.0030524874337289815,0.0029108808721557866,0.003263214924037313,0.0037691399528614216,0.003298913356535857,0.00476773705049948,0.004132420453801113,0.005225916809332578,0.004371332898924625,0.004891724034090714,0.003190920626143901,0.0037226261817457523,2.3410172812068825e-07,3.718109624390565e-07,4.2060375535147564e-07,3.5095238101825505e-07,5.515432843156281e-07,3.0512578005368836e-07,6.612002282157277e-07,3.6867225425390633e-07,6.218144985885949e-07,4.892434561748206e-07,6.868765286560202e-07,1.1464746770368617e-06,7.79027030592262e-07,1.1105754375924724e-06,6.946767044412337e-07,1.1269900622512835e-06,4.3958400343164575e-07,6.254141766564959e-07
